aac_2,aac_3,aac_13,dipep_31,dipep_48,dipep_191,dipep_211,dipep_280,pseudo_1,pseudo_2,pseudo_3,pseudo_4,pseudo_6,pseudo_7,pseudo_9,pseudo_10,pseudo_11,pseudo_13,pseudo_14,pseudo_15,pseudo_16,pseudo_20,comp_16,tran_18,dist_1,dist_2,dist_3,dist_10,dist_16,dist_17,dist_18,dist_29,dist_40,dist_47,dist_62,dist_72,dist_75,dist_76,dist_77,dist_78,dist_91,dist_93,ss_1,ss_5,Output
0.017241379,0.068965517,0.051724138,0,0,0.01754386,0,0,2.733527038,0.546705408,2.186821631,1.093410815,2.186821631,1.093410815,0,3.826937854,1.640116223,1.640116223,0.546705408,0.546705408,1.640116223,1.640116223,36.20689655,0.175438596,5.172413793,6.896551724,1.724137931,62.06896552,6.896551724,5.172413793,1.724137931,96.55172414,72.4137931,5.172413793,1.724137931,31.03448276,63.79310345,1.724137931,8.620689655,5.172413793,6.896551724,1.724137931,0.0538415,0.086206897,1
0.027777778,0.069444444,0.055555556,0,0,0,0,0,4.124785029,1.178510008,2.946275021,0.589255004,2.946275021,1.178510008,0.589255004,3.535530025,4.124785029,2.357020017,0.589255004,1.767765013,1.767765013,1.178510008,43.05555556,0.14084507,2.777777778,4.166666667,1.388888889,40.27777778,4.166666667,2.777777778,1.388888889,95.83333333,83.33333333,2.777777778,1.388888889,26.38888889,37.5,1.388888889,4.166666667,11.11111111,5.555555556,1.388888889,0.088419405,0.055555556,1
0,0.133333333,0,0,0.103448276,0,0,0,2.327997353,0,2.327997353,0.581999338,0,0.581999338,0.581999338,1.163998677,0,0,0,0.581999338,0.581999338,1.163998677,26.66666667,0.310344828,16.66666667,3.333333333,23.33333333,80,3.333333333,16.66666667,6.666666667,93.33333333,53.33333333,10,3.333333333,56.66666667,56.66666667,3.333333333,6.666666667,10,3.333333333,6.666666667,0,0.3,1
0.014285714,0.028571429,0,0,0,0,0,0,7.888271065,0.563447933,1.126895866,1.6903438,0,0.563447933,0,6.197927265,2.253791733,0,1.126895866,0,3.944135532,3.944135532,35.71428571,0.217391304,18.57142857,2.857142857,1.428571429,87.14285714,2.857142857,1.428571429,5.714285714,98.57142857,75.71428571,1.428571429,1.428571429,28.57142857,70,1.428571429,5.714285714,4.285714286,1.428571429,5.714285714,0.225672878,0.157142857,1
0.013157895,0,0.013157895,0,0,0.013333333,0.013333333,0,7.106790128,0.592232511,0,0.592232511,1.184465021,0.592232511,0,6.514557617,5.330092596,0.592232511,0.592232511,0,4.737860085,5.330092596,38.15789474,0.213333333,19.73684211,2.631578947,1.315789474,88.15789474,2.631578947,3.947368421,1.315789474,97.36842105,65.78947368,3.947368421,1.315789474,67.10526316,88.15789474,1.315789474,9.210526316,2.631578947,3.947368421,1.315789474,0.235614035,0.157894737,1
0,0.069767442,0.023255814,0,0,0,0.023809524,0,5.72325445,0,1.907751483,0,0.635917161,0.635917161,0,3.179585805,1.271834322,0.635917161,0.635917161,1.271834322,0,4.451420127,32.55813953,0.214285714,9.302325581,6.976744186,2.325581395,30.23255814,11.62790698,9.302325581,2.325581395,97.6744186,74.41860465,9.302325581,2.325581395,58.13953488,58.13953488,9.302325581,2.325581395,11.62790698,2.325581395,6.976744186,0.130675526,0.11627907,1
0,0.037735849,0.018867925,0,0,0,0,0,3.19521463,0,0.912918466,0.912918466,0.456459233,1.825836931,0,3.19521463,1.825836931,0.456459233,0.456459233,0,0.456459233,2.282296164,47.16981132,0.134615385,11.32075472,3.773584906,1.886792453,75.47169811,3.773584906,9.433962264,1.886792453,98.11320755,77.35849057,9.433962264,1.886792453,75.47169811,83.01886792,1.886792453,7.547169811,5.660377358,3.773584906,1.886792453,0.275761974,0.075471698,1
0.075079872,0.068690096,0.009584665,0.008,0.0064,0.0032,0.0096,0.0032,37.92886656,23.15138608,21.18105535,18.71814194,24.62913413,10.83681902,2.955496096,18.71814194,27.58463023,2.955496096,7.38874024,6.896157557,20.68847267,12.80714975,50.15974441,0.1344,0.479233227,0.319488818,0.159744409,70.12779553,0.319488818,0.798722045,0.159744409,100,83.06709265,0.638977636,0.159744409,69.96805112,98.72204473,0.159744409,0.798722045,0.319488818,0.798722045,0.159744409,0.317239617,0.015974441,1
0.073482428,0.068690096,0.014376997,0.008,0.0048,0.0032,0.008,0.0016,36.90882149,22.63741052,21.16105766,21.16105766,22.63741052,12.79505812,3.444823339,19.19258718,25.09799862,4.429058579,9.842352398,7.381764299,20.17682242,15.74776384,49.52076677,0.1488,0.479233227,0.319488818,0.159744409,70.60702875,0.319488818,0.798722045,0.159744409,100,83.06709265,0.638977636,0.159744409,68.84984026,98.72204473,0.159744409,0.798722045,0.319488818,0.798722045,0.159744409,0.34210607,0.015974441,1
0.032258065,0.064516129,0.016129032,0,0,0,0,0,4.998672322,0.999734464,1.999468929,0,1.499601697,0,0.499867232,0.499867232,0.499867232,0.499867232,0.999734464,0.499867232,1.999468929,1.999468929,35.48387097,0.213114754,1.612903226,6.451612903,4.838709677,58.06451613,8.064516129,1.612903226,3.225806452,77.41935484,62.90322581,1.612903226,1.612903226,46.77419355,54.83870968,3.225806452,4.838709677,1.612903226,4.838709677,6.451612903,0.090163934,0.096774194,1
0.040540541,0.054054054,0.054054054,0,0,0,0,0,5.477007224,1.643102167,2.19080289,1.095401445,0.547700722,2.19080289,0.547700722,1.643102167,1.643102167,2.19080289,0.547700722,5.477007224,2.19080289,4.381605779,37.83783784,0.178082192,4.054054054,1.351351351,6.756756757,64.86486486,1.351351351,6.756756757,18.91891892,94.59459459,72.97297297,5.405405405,1.351351351,9.459459459,39.18918919,1.351351351,16.21621622,2.702702703,1.351351351,5.405405405,0.102554609,0.054054054,1
0.032258065,0,0,0,0,0.033333333,0.033333333,0,0.891980413,0.445990206,0,1.337970619,0,0.891980413,0.445990206,0.891980413,1.783960825,0,0,0,0,0.445990206,54.83870968,0.166666667,3.225806452,6.451612903,9.677419355,77.41935484,6.451612903,9.677419355,3.225806452,70.96774194,64.51612903,9.677419355,6.451612903,58.06451613,83.87096774,3.225806452,22.58064516,6.451612903,6.451612903,74.19354839,0.301075269,0.129032258,1
0.076923077,0.076923077,0,0,0,0,0,0,1.051657182,0.525828591,0.525828591,0.525828591,0.525828591,0,0,0,0.525828591,0,0,0.525828591,0,1.051657182,46.15384615,0.166666667,46.15384615,7.692307692,15.38461538,69.23076923,7.692307692,15.38461538,46.15384615,92.30769231,38.46153846,15.38461538,7.692307692,76.92307692,100,7.692307692,15.38461538,23.07692308,7.692307692,23.07692308,0.096153846,0,1
0,0.083333333,0,0,0.043478261,0,0,0,0.573500593,0,1.147001185,0,0.573500593,0,0.573500593,0,2.294002371,0,0,0,0,1.147001185,41.66666667,0.086956522,8.333333333,4.166666667,16.66666667,79.16666667,4.166666667,8.333333333,41.66666667,87.5,70.83333333,8.333333333,4.166666667,45.83333333,45.83333333,25,16.66666667,4.166666667,4.166666667,29.16666667,0.21557971,0.25,1
0,0,0.046511628,0,0,0,0,0,1.612717908,0,0,1.075145272,0,0,1.612717908,0,0.537572636,1.075145272,0.537572636,0.537572636,2.68786318,0.537572636,25.58139535,0.238095238,2.325581395,4.651162791,9.302325581,51.1627907,4.651162791,20.93023256,2.325581395,72.09302326,58.13953488,4.651162791,4.651162791,39.53488372,51.1627907,2.325581395,9.302325581,4.651162791,6.976744186,4.651162791,0.010520487,0.255813953,1
0.020833333,0.104166667,0.010416667,0,0.005235602,0.010471204,0,0,10.20099227,2.147577321,10.7378866,5.905837633,8.053414954,3.758260312,0,8.053414954,7.516520623,1.07378866,3.758260312,0.53689433,7.516520623,4.295154642,39.0625,0.178010471,0.520833333,1.5625,3.125,56.77083333,1.5625,0.520833333,3.125,99.47916667,74.47916667,0.520833333,0.520833333,47.91666667,82.8125,1.041666667,1.5625,0.520833333,3.125,1.5625,0.244818935,0.041666667,1
0,0.036585366,0,0,0,0.024691358,0.012345679,0,7.108552981,0,1.523261353,0,2.031015137,1.015507569,0.507753784,4.062030275,5.077537844,0,1.015507569,0.507753784,1.015507569,1.015507569,48.7804878,0.148148148,2.43902439,1.219512195,3.658536585,67.07317073,1.219512195,2.43902439,3.658536585,97.56097561,75.6097561,1.219512195,1.219512195,67.07317073,85.36585366,6.097560976,3.658536585,1.219512195,3.658536585,1.219512195,0.298705209,0.073170732,1
0,0.075,0.05,0,0,0,0,0,0.554520139,0,1.663560417,0.554520139,0,1.109040278,1.109040278,2.218080556,1.663560417,1.109040278,0.554520139,1.109040278,1.663560417,1.109040278,32.5,0.205128205,5,2.5,12.5,45,2.5,5,15,97.5,75,5,2.5,7.5,7.5,12.5,15,2.5,12.5,2.5,0.023717949,0.125,1
0.054054054,0.027027027,0,0,0,0,0,0,1.382169752,0.921446502,0.460723251,1.382169752,0,0.460723251,0.460723251,2.303616254,0.921446502,0,0.460723251,0.460723251,0.921446502,0.921446502,35.13513514,0.194444444,37.83783784,5.405405405,2.702702703,86.48648649,5.405405405,2.702702703,29.72972973,86.48648649,45.94594595,2.702702703,2.702702703,48.64864865,56.75675676,5.405405405,2.702702703,8.108108108,2.702702703,8.108108108,0.037537538,0.081081081,1
0.016393443,0.016393443,0,0,0.016666667,0.016666667,0,0,9.124200933,0.536717702,0.536717702,1.073435404,0,0.536717702,1.073435404,2.146870808,3.757023914,0,0,1.610153106,0.536717702,3.220306212,50.81967213,0.116666667,4.918032787,6.557377049,1.639344262,83.60655738,4.918032787,1.639344262,6.557377049,86.8852459,52.45901639,1.639344262,1.639344262,4.918032787,21.31147541,1.639344262,3.278688525,4.918032787,1.639344262,6.557377049,0.342622951,0.06557377,1
0,0.016666667,0.05,0,0,0.033898305,0,0,8.551543183,0,0.570102879,0.570102879,0,1.140205758,0,2.850514394,3.420617273,1.710308637,1.140205758,0,1.710308637,2.280411515,53.33333333,0.118644068,20,5,1.666666667,85,5,1.666666667,10,96.66666667,73.33333333,1.666666667,1.666666667,38.33333333,38.33333333,1.666666667,3.333333333,8.333333333,1.666666667,6.666666667,0.431073446,0.083333333,1
0.038647343,0.064009662,0.009661836,0.004836759,0.004836759,0,0.007255139,0.00241838,41.86559982,16.95821765,28.08704798,23.84749357,25.96727078,19.07799486,6.359331618,24.37743787,36.0362125,4.239554412,12.18871894,24.90738217,32.8565467,35.5062682,40.82125604,0.205562273,0.241545894,0.120772947,0.845410628,78.26086957,0.120772947,0.241545894,0.845410628,99.39613527,75.36231884,0.120772947,0.120772947,83.57487923,99.15458937,0.845410628,0.724637681,0.120772947,0.483091787,0.120772947,0.172594326,0.012077295,1
0,0.09375,0.03125,0,0.032258065,0,0,0,0.641120127,0,1.923360382,0,0.641120127,0,0,1.282240255,2.564480509,0.641120127,0,1.282240255,1.923360382,0.641120127,28.125,0.129032258,37.5,3.125,6.25,78.125,3.125,6.25,37.5,100,65.625,6.25,3.125,81.25,81.25,12.5,3.125,15.625,6.25,3.125,0.007056452,0.15625,1
0.03125,0,0,0,0,0,0,0,2.038341122,0.679447041,0,0,0,0,0,0.679447041,0.679447041,0,0,1.358894081,3.397235204,1.358894081,18.75,0.258064516,84.375,3.125,28.125,84.375,3.125,37.5,28.125,68.75,68.75,9.375,3.125,0,0,12.5,3.125,9.375,12.5,3.125,0,0.21875,1
0.019083969,0.091603053,0.019083969,0,0.01532567,0.003831418,0.003831418,0.003831418,8.831283547,2.759776109,13.24692532,7.175417882,1.655865665,5.519552217,3.863686552,7.727373104,7.727373104,2.759776109,4.415641774,8.831283547,6.071507439,13.24692532,27.09923664,0.302681992,1.908396947,0.381679389,2.671755725,77.48091603,0.381679389,2.671755725,1.145038168,98.85496183,74.04580153,2.290076336,0.381679389,73.28244275,97.70992366,0.381679389,0.763358779,2.290076336,0.381679389,0.763358779,0.026468954,0.034351145,1
0,0,0.046511628,0,0,0,0,0,1.642434045,0,0,1.09495603,0,0,2.189912059,0.547478015,0.547478015,1.09495603,0.547478015,0.547478015,3.832346104,0,27.90697674,0.238095238,2.325581395,4.651162791,9.302325581,51.1627907,4.651162791,20.93023256,2.325581395,72.09302326,58.13953488,4.651162791,4.651162791,39.53488372,51.1627907,2.325581395,9.302325581,4.651162791,6.976744186,4.651162791,0.010520487,0.162790698,1
0,0.186046512,0.023255814,0,0.071428571,0,0,0,3.418921673,0,4.558562231,0.569820279,0,0,0.569820279,0.569820279,0.569820279,0.569820279,0.569820279,0,1.709460837,1.709460837,30.23255814,0.285714286,2.325581395,6.976744186,16.27906977,62.79069767,9.302325581,4.651162791,2.325581395,97.6744186,58.13953488,4.651162791,4.651162791,39.53488372,39.53488372,2.325581395,6.976744186,4.651162791,9.302325581,6.976744186,0.132336656,0.093023256,1
0,0.135135135,0,0,0.027777778,0,0,0,1.149926139,0,2.874815347,0,0,0.574963069,1.724889208,0,0.574963069,0,0,0,1.724889208,2.299852277,21.62162162,0.416666667,2.702702703,5.405405405,18.91891892,54.05405405,10.81081081,13.51351351,2.702702703,97.2972973,64.86486486,13.51351351,5.405405405,0,0,2.702702703,5.405405405,10.81081081,10.81081081,5.405405405,0,0.108108108,1
0.045454545,0.045454545,0.045454545,0,0,0,0,0,2.39537158,0.958148632,0.958148632,0,0.958148632,0.958148632,0,1.437222948,1.437222948,0.958148632,0.479074316,1.916297264,0,0.479074316,50,0.186046512,9.090909091,6.818181818,2.272727273,72.72727273,6.818181818,4.545454545,2.272727273,97.72727273,65.90909091,4.545454545,2.272727273,59.09090909,90.90909091,2.272727273,11.36363636,29.54545455,4.545454545,2.272727273,0.1897463,0,1
0.025641026,0.102564103,0,0,0.026315789,0,0,0,0.916175177,0.458087588,1.832350354,0.458087588,0.458087588,0.916175177,0.916175177,1.374262765,0.458087588,0,0,0,0.458087588,1.374262765,33.33333333,0.210526316,15.38461538,2.564102564,20.51282051,66.66666667,2.564102564,15.38461538,7.692307692,97.43589744,79.48717949,15.38461538,2.564102564,51.28205128,69.23076923,2.564102564,5.128205128,12.82051282,2.564102564,5.128205128,0.09851552,0.128205128,1
0.066666667,0.066666667,0,0,0.034482759,0,0,0,0.519786008,1.039572017,1.039572017,0.519786008,0,1.559358025,0,0.519786008,1.039572017,0,2.079144034,0.519786008,0.519786008,2.079144034,30,0.206896552,16.66666667,10,3.333333333,73.33333333,13.33333333,6.666666667,3.333333333,70,56.66666667,6.666666667,3.333333333,96.66666667,96.66666667,36.66666667,3.333333333,13.33333333,3.333333333,10,0.120689655,0.133333333,1
0.028571429,0.085714286,0,0,0.029411765,0,0,0,1.067733738,0.533866869,1.601600607,0,0,0.533866869,0.533866869,1.067733738,0,0,0.533866869,0,2.669334345,2.669334345,20,0.441176471,5.714285714,8.571428571,2.857142857,48.57142857,11.42857143,2.857142857,8.571428571,91.42857143,60,2.857142857,2.857142857,0,0,31.42857143,2.857142857,5.714285714,2.857142857,8.571428571,0,0.428571429,1
0.027027027,0.108108108,0.027027027,0,0.027777778,0.027777778,0,0,1.547538968,0.515846323,2.06338529,0.515846323,0,0.515846323,0,3.095077935,0.515846323,0.515846323,1.547538968,0.515846323,0,1.031692645,27.02702703,0.388888889,5.405405405,2.702702703,18.91891892,75.67567568,2.702702703,5.405405405,8.108108108,83.78378378,62.16216216,5.405405405,2.702702703,29.72972973,29.72972973,32.43243243,2.702702703,5.405405405,10.81081081,2.702702703,0.093093093,0.135135135,1
0,0.047619048,0.015873016,0,0.016129032,0,0.016129032,0,7.936279703,0,1.700631365,0,1.133754243,0.566877122,0.566877122,2.834385608,5.101894095,0.566877122,0.566877122,1.133754243,1.700631365,2.267508487,50.79365079,0.129032258,7.936507937,12.6984127,1.587301587,77.77777778,12.6984127,4.761904762,1.587301587,96.82539683,53.96825397,4.761904762,1.587301587,77.77777778,87.3015873,1.587301587,3.174603175,7.936507937,3.174603175,1.587301587,0.369943676,0.047619048,1
0,0.019607843,0.039215686,0,0,0.02,0,0,2.796773651,0,0.466128942,0,0.466128942,1.864515767,0.466128942,2.330644709,2.330644709,0.932257884,1.398386825,0,0.932257884,0.466128942,54.90196078,0.08,11.76470588,3.921568627,1.960784314,78.43137255,3.921568627,13.7254902,1.960784314,96.07843137,76.47058824,13.7254902,1.960784314,78.43137255,78.43137255,1.960784314,7.843137255,29.41176471,3.921568627,1.960784314,0.243529412,0.098039216,1
0.040816327,0.040816327,0.040816327,0,0,0,0,0,1.558690097,1.039126732,1.039126732,1.039126732,1.039126732,1.558690097,1.558690097,1.039126732,0.519563366,1.039126732,0,0.519563366,1.558690097,1.039126732,34.69387755,0.166666667,6.12244898,2.040816327,4.081632653,71.42857143,2.040816327,6.12244898,22.44897959,89.79591837,69.3877551,4.081632653,2.040816327,44.89795918,89.79591837,2.040816327,4.081632653,10.20408163,2.040816327,10.20408163,0.06292517,0.102040816,1
0.021276596,0.042553191,0,0,0.02173913,0,0,0,1.355711894,0.451903965,0.903807929,1.355711894,0.451903965,0.451903965,0,1.355711894,0.903807929,0,1.355711894,0.451903965,2.259519823,1.807615859,29.78723404,0.173913043,6.382978723,2.127659574,4.255319149,72.34042553,2.127659574,4.255319149,6.382978723,91.4893617,78.72340426,4.255319149,2.127659574,89.36170213,95.74468085,2.127659574,4.255319149,14.89361702,2.127659574,14.89361702,0,0.170212766,1
0.034482759,0.034482759,0.034482759,0,0,0,0,0,1.38095405,0.690477025,0.690477025,0,0,0,0,0.690477025,0.690477025,0.690477025,0,1.38095405,2.071431075,3.452385125,20.68965517,0.321428571,79.31034483,6.896551724,3.448275862,82.75862069,6.896551724,3.448275862,34.48275862,79.31034483,65.51724138,3.448275862,3.448275862,0,0,34.48275862,3.448275862,13.79310345,3.448275862,6.896551724,0,0.172413793,1
0,0.033333333,0,0,0.034482759,0,0,0,2.02699305,0,0.67566435,0,0.67566435,0,0,2.7026574,1.3513287,0,0.67566435,0,2.02699305,2.02699305,20,0.310344828,6.666666667,3.333333333,16.66666667,6.666666667,3.333333333,6.666666667,90,96.66666667,63.33333333,6.666666667,3.333333333,56.66666667,56.66666667,10,16.66666667,3.333333333,3.333333333,40,0,0.2,1
0,0,0,0,0,0,0,0,2.127597788,0,0,0,0,1.418398526,0,1.418398526,0.709199263,0,0.709199263,1.418398526,0.709199263,2.127597788,27.27272727,0.19047619,45.45454545,4.545454545,36.36363636,45.45454545,4.545454545,36.36363636,50,95.45454545,86.36363636,13.63636364,4.545454545,0,0,4.545454545,9.090909091,13.63636364,4.545454545,9.090909091,0.017316017,0.227272727,1
0.023255814,0.162790698,0.046511628,0,0.023809524,0,0,0,2.11231608,0.52807902,3.696553139,0,0,1.58423706,0,1.05615804,1.58423706,1.05615804,0.52807902,0.52807902,0,1.05615804,34.88372093,0.142857143,16.27906977,4.651162791,2.325581395,79.06976744,4.651162791,2.325581395,34.88372093,90.69767442,69.76744186,2.325581395,2.325581395,0,0,9.302325581,2.325581395,4.651162791,2.325581395,32.55813953,0.03765227,0.11627907,1
0,0.041666667,0,0,0,0,0,0,0,0,0.701991463,0,0,0,0,0,0.701991463,0,0.701991463,1.403982926,3.509957314,0.701991463,4.166666667,0.391304348,79.16666667,8.333333333,4.166666667,79.16666667,8.333333333,4.166666667,16.66666667,79.16666667,83.33333333,4.166666667,4.166666667,0,0,25,4.166666667,12.5,4.166666667,8.333333333,0,0.125,1
0.066666667,0,0.033333333,0.034482759,0,0,0,0,1.317702627,0.878468418,0,0.439234209,0.439234209,0,0.439234209,0.878468418,0.439234209,0.439234209,0.439234209,0.439234209,0.439234209,0.439234209,46.66666667,0.24137931,6.666666667,10,3.333333333,63.33333333,10,13.33333333,3.333333333,86.66666667,36.66666667,13.33333333,3.333333333,40,86.66666667,3.333333333,10,33.33333333,13.33333333,3.333333333,0.074712644,0.133333333,1
0,0.086206897,0,0,0,0,0,0,7.835973346,0,3.264988894,0,0,0,1.305995558,1.958993337,4.570984452,0,1.305995558,0.652997779,3.264988894,4.570984452,37.93103448,0.157894737,10.34482759,8.620689655,1.724137931,31.03448276,8.620689655,1.724137931,5.172413793,91.37931034,63.79310345,1.724137931,1.724137931,0,0,6.896551724,1.724137931,10.34482759,1.724137931,18.96551724,0.139443436,0.086206897,1
0.0625,0.15625,0,0,0.064516129,0,0,0.032258065,1.955633016,0.977816508,2.44454127,0,0,0,0.488908254,0,0,0,0.488908254,0.977816508,1.466724762,0.488908254,28.125,0.290322581,25,9.375,3.125,75,12.5,3.125,6.25,78.125,46.875,3.125,3.125,0,0,9.375,3.125,18.75,3.125,9.375,0,0.09375,1
0,0.03125,0,0,0,0.031746032,0,0,8.143705548,0,1.163386507,0.581693253,0,0,0,5.235239281,2.908466267,0,0,0,2.326773014,3.490159521,39.0625,0.174603175,6.25,3.125,1.5625,78.125,3.125,1.5625,15.625,82.8125,70.3125,1.5625,1.5625,26.5625,26.5625,1.5625,3.125,6.25,1.5625,3.125,0.244047619,0.09375,1
0.011494253,0.137931034,0.011494253,0,0,0,0.011627907,0,7.420448594,0.530032042,6.360384509,3.180192254,1.060064085,0.530032042,0,0,3.710224297,0.530032042,1.590096127,3.710224297,3.710224297,2.650160212,33.33333333,0.279069767,2.298850575,4.597701149,1.149425287,66.66666667,4.597701149,3.448275862,1.149425287,100,67.81609195,3.448275862,1.149425287,85.05747126,100,1.149425287,5.747126437,3.448275862,6.896551724,1.149425287,0.030740444,0.057471264,1
0.025,0.025,0.025,0,0,0,0,0,2.711828592,0.542365718,0.542365718,1.084731437,2.169462874,0.542365718,0,0.542365718,1.627097155,0.542365718,0.542365718,0.542365718,3.796560029,1.627097155,37.5,0.205128205,15,5,2.5,35,5,10,2.5,87.5,85,10,2.5,32.5,67.5,2.5,10,7.5,5,2.5,0.107692308,0.125,1
0,0.068181818,0.068181818,0,0,0,0,0.023255814,2.674129495,0,1.604477697,2.674129495,3.208955394,0,0,0,2.139303596,1.604477697,1.069651798,1.069651798,1.604477697,1.604477697,40.90909091,0.186046512,18.18181818,4.545454545,2.272727273,68.18181818,4.545454545,9.090909091,2.272727273,93.18181818,61.36363636,6.818181818,2.272727273,70.45454545,93.18181818,2.272727273,9.090909091,4.545454545,4.545454545,2.272727273,0.22832981,0.136363636,1
